시도,시군구,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
전북,전주시,6.1(0.6),5.7(0.6),6.7(0.7),7.4(0.6),6.2(0.6),5.8(0.5),6.5(0.6),8.0(0.7),6.7(0.7),7.8(0.8),7.3(0.6),6.9(0.7),8.1(0.7),7.0(0.7),9.3(0.8),9.6(0.7),6.9(0.6)
전북,정읍시,8.4(1.0),8.3(0.8),7.8(1.0),7.9(0.7),7.3(0.9),8.2(1.0),10.4(0.9),10.1(0.9),9.8(0.9),8.1(0.9),8.3(0.7),7.3(0.7),9.3(1.0),9.9(1.2),11.9(1.2),7.5(0.8),7.3(0.8)
전북,진안군,4.9(0.7),4.9(0.6),5.1(0.7),6.7(0.9),4.8(0.7),6.5(0.7),7.6(0.8),10.0(1.2),7.4(0.8),8.5(2.1),6.2(0.8),6.6(1.1),7.3(1.4),9.0(1.6),8.4(1.0),13.7(2.1),11.5(2.3)
전남,강진군,4.7(0.6),5.9(0.8),7.1(0.8),5.7(0.7),6.3(1.0),7.8(1.1),6.3(0.8),8.3(1.1),8.4(1.1),8.0(0.9),8.7(1.3),9.7(1.2),7.7(0.9),8.6(1.0),11.2(2.7),8.3(1.0),9.0(1.7)
전남,고흥군,5.4(0.7),5.5(0.7),6.4(0.7),6.1(0.9),6.5(0.8),6.7(0.9),7.8(0.9),7.8(1.3),8.7(1.0),7.7(1.0),8.9(2.0),8.5(1.3),7.8(1.1),9.6(1.5),8.8(1.2),9.6(1.1),8.5(1.1)
전남,곡성군,4.0(0.6),5.0(0.7),4.9(0.6),8.2(1.2),5.7(0.9),7.4(1.4),7.3(1.0),7.0(1.0),8.6(1.2),7.3(0.7),6.9(0.8),9.5(1.3),9.2(1.4),9.1(1.3),7.5(1.0),10.0(1.5),10.7(1.3)
전남,광양시,4.6(0.7),5.1(0.7),7.1(0.9),6.6(0.8),6.4(0.8),6.1(0.8),6.8(0.8),5.4(0.7),9.5(1.0),8.0(0.9),7.7(1.0),6.3(0.8),7.5(0.9),6.7(0.7),9.2(0.9),7.6(0.9),8.1(1.0)
전남,구례군,5.0(0.7),6.9(0.9),5.0(0.7),6.7(0.8),7.5(1.0),6.9(0.8),7.9(1.0),8.1(1.0),8.6(1.4),8.8(1.3),7.3(0.9),6.5(0.7),7.9(0.8),7.6(0.9),9.2(1.1),13.4(2.2),9.5(1.1)
전남,나주시,7.8(1.0),5.8(0.7),6.8(0.8),6.6(0.9),6.9(0.8),6.2(0.8),8.0(1.1),11.7(1.1),9.7(1.1),7.7(0.8),9.0(1.1),7.9(0.8),8.5(1.0),9.6(0.9),10.2(1.2),8.3(1.0),10.0(1.0)
전남,담양군,5.7(0.7),6.6(0.9),7.5(0.9),8.3(0.9),8.9(1.2),6.6(0.9),6.6(0.8),7.7(0.9),7.1(0.8),7.0(0.7),8.5(1.1),8.3(0.9),8.2(0.9),9.3(1.2),8.7(1.2),8.9(1.0),8.4(0.9)
전남,목포시,8.1(0.9),7.9(0.8),8.2(0.8),8.5(0.8),7.0(0.7),7.1(0.8),8.5(0.9),8.7(0.9),10.3(1.0),8.6(0.9),10.9(1.0),8.4(0.9),7.8(1.0),7.8(0.8),9.2(0.9),10.0(0.9),8.3(0.8)
전남,무안군,4.5(0.7),6.5(0.8),5.5(0.7),6.4(0.7),6.8(0.8),6.8(0.8),7.9(0.9),7.3(1.0),9.2(1.0),7.2(0.8),6.5(0.7),6.5(0.7),8.7(0.8),7.4(0.8),7.9(0.8),10.2(0.9),8.7(0.9)
전남,보성군,6.7(1.0),5.7(0.7),11.1(1.1),6.5(1.0),6.2(0.8),8.8(1.4),8.0(0.9),6.6(0.8),7.4(0.9),9.2(1.8),8.9(1.4),8.0(1.1),6.7(0.8),10.1(1.1),8.8(1.4),10.3(1.5),11.8(1.7)
전남,순천시,5.0(0.8),5.3(0.7),7.4(0.7),5.8(0.6),6.3(0.7),5.4(0.6),7.8(0.8),6.7(0.7),8.4(0.9),7.4(0.8),6.3(0.7),6.5(0.7),7.2(0.8),9.4(1.0),8.6(0.9),8.8(0.9),7.7(0.7)
전남,신안군,5.5(0.8),6.1(0.8),6.6(0.8),5.2(0.6),6.3(0.8),5.6(0.8),8.3(1.2),5.8(0.8),7.0(0.8),6.3(0.9),7.3(1.0),7.7(0.9),7.1(0.8),9.8(1.2),13.9(2.5),9.3(1.4),13.6(1.8)
전남,여수시,6.4(0.7),6.7(0.7),7.2(0.8),6.6(0.8),6.2(0.8),8.0(0.8),6.8(0.7),7.9(0.8),5.9(0.6),9.1(0.9),7.5(0.8),8.7(0.9),7.6(0.6),8.3(0.8),10.4(1.2),8.9(0.8),11.4(1.2)
전남,영광군,6.5(0.8),5.6(0.7),7.8(0.7),7.6(0.8),10.9(1.3),8.8(0.9),9.8(1.2),8.9(0.9),7.7(0.9),9.1(1.0),11.2(1.2),8.3(0.8),12.0(1.2),8.6(1.1),11.5(1.4),10.2(1.0),10.9(1.2)
전남,영암군,5.8(0.9),5.9(0.8),6.3(0.8),7.7(0.9),6.8(0.8),8.8(0.9),10.0(1.0),9.3(1.0),7.7(1.2),8.0(1.0),8.9(1.0),7.6(0.8),8.5(1.1),10.4(1.2),8.7(1.3),9.2(1.2),10.8(1.4)
전남,완도군,6.3(0.9),6.6(0.8),7.1(0.9),6.4(0.9),7.1(0.8),8.3(1.0),7.1(1.0),7.2(0.8),7.6(0.9),8.4(0.9),7.7(0.9),6.1(0.9),8.8(1.1),8.2(1.0),9.8(1.1),10.1(1.0),11.0(1.6)
전남,장성군,6.1(0.7),6.0(0.9),6.3(0.8),6.8(0.8),7.0(0.8),6.9(0.9),7.0(0.8),6.6(0.8),7.8(0.8),7.0(0.7),6.3(0.7),7.8(0.9),7.4(0.7),8.6(1.0),7.6(0.9),10.2(1.2),12.6(1.4)
전남,장흥군,6.4(0.9),5.3(0.6),5.1(0.6),6.7(0.9),6.5(0.7),7.1(0.8),10.1(1.1),8.2(0.9),8.7(0.8),7.6(0.9),9.2(1.6),8.2(0.9),6.6(0.8),8.8(1.1),10.6(1.3),7.6(1.0),11.6(1.8)
전남,진도군,4.4(0.6),6.4(0.8),7.0(0.9),6.7(0.9),7.8(1.0),5.4(0.6),5.8(0.8),8.2(1.1),9.8(0.9),8.6(0.9),8.2(1.0),8.9(0.9),8.4(1.5),7.9(1.0),7.8(0.9),8.0(1.3),10.8(1.4)
전남,함평군,8.2(1.1),6.2(0.8),8.5(1.0),7.9(0.8),6.9(0.8),8.1(1.2),10.0(1.2),8.2(1.1),9.9(1.5),8.5(1.0),9.3(1.4),10.8(1.3),8.0(1.2),9.6(1.1),10.0(2.1),9.1(1.0),6.8(0.7)
전남,해남군,6.4(0.9),6.2(0.8),6.2(0.9),6.2(0.7),9.0(1.1),5.7(0.8),7.0(0.9),6.7(0.9),7.7(1.1),9.1(1.2),7.4(0.9),8.0(0.9),8.6(1.0),10.9(1.1),9.9(1.1),8.2(1.1),10.9(1.4)
전남,화순군,6.6(0.7),7.6(0.9),8.7(0.9),7.3(0.8),8.5(1.0),7.7(0.8),8.0(0.9),8.1(1.0),8.5(1.1),9.4(1.1),8.8(1.0),7.9(1.0),8.7(1.0),9.4(1.1),8.8(1.1),8.9(1.0),9.9(1.3)
경북,경산시,7.0(0.9),5.1(0.7),7.1(0.8),7.8(0.8),6.9(0.9),8.1(0.9),7.1(0.8),7.7(0.8),6.6(0.7),8.1(0.9),9.3(1.0),8.4(0.9),8.5(1.0),7.4(0.8),9.1(0.9),8.5(0.9),9.7(1.1)
경북,경주시,6.2(0.6),7.0(0.9),6.1(0.7),5.8(0.7),6.1(0.7),7.3(0.8),7.0(0.8),6.9(0.8),9.6(1.1),6.6(0.8),9.2(0.9),8.5(0.8),8.6(0.9),8.0(0.7),10.1(1.0),8.9(1.0),9.4(1.1)
경북,고령군,5.9(0.9),7.4(0.9),6.9(0.8),5.0(0.6),8.2(0.9),6.8(0.9),8.4(1.1),7.6(0.8),7.3(0.9),8.4(1.1),7.2(0.9),8.0(0.9),9.0(1.2),8.8(1.0),6.9(0.7),10.0(1.7),12.0(1.6)
경북,구미시,7.3(1.1),8.2(0.8),6.0(0.7),6.7(0.7),6.9(0.8),6.9(0.6),7.0(0.7),7.8(0.8),7.7(0.7),6.9(0.8),9.3(0.8),7.9(0.7),8.8(0.7),8.1(0.7),9.6(0.8),8.8(0.7),10.4(0.8)
경북,구미시 구미,7.4(1.7)*,9.4(1.1),6.3(1.0),6.9(1.0),7.3(1.1),7.0(0.8),6.8(0.9),7.3(0.9),7.4(1.0),6.6(1.0),9.0(1.1),7.5(0.9),8.8(0.9),7.8(0.9),9.9(1.0),8.9(0.9),10.9(1.0)
경북,구미시 선산,6.9(0.8),5.6(0.7),5.7(0.7),6.8(0.9),6.6(0.8),6.8(0.8),7.9(0.9),8.2(1.0),9.1(1.1),7.4(0.8),9.8(0.9),9.5(1.0),8.9(0.9),8.8(0.9),9.0(0.9),8.6(0.9),8.3(0.8)
경북,군위군,5.2(0.8),5.0(0.7),5.4(0.7),4.7(0.5),5.5(0.7),7.5(1.5),7.5(1.2),7.0(0.8),7.0(0.9),6.7(0.8),5.1(0.5),9.4(1.6),7.4(1.8),6.5(0.7),8.7(1.3),,
경북,김천시,5.8(0.9),6.0(0.8),7.9(1.0),6.9(0.9),5.9(0.7),6.0(0.8),7.4(0.9),7.0(0.9),7.2(0.7),7.6(0.9),7.5(0.9),6.9(0.9),8.5(0.9),7.8(0.8),6.4(0.7),8.4(0.9),9.3(0.9)
경북,문경시,7.0(0.9),5.6(0.7),6.6(0.7),7.6(0.9),7.9(0.9),6.2(0.8),7.7(0.9),8.3(0.9),7.8(0.9),7.6(0.8),7.9(0.7),7.8(0.9),11.1(1.6),11.0(1.3),9.8(1.2),9.6(1.1),10.8(1.1)
경북,봉화군,4.9(0.6),7.1(0.9),7.2(0.9),6.9(0.9),6.9(0.8),9.0(1.4),5.7(0.6),8.9(1.1),7.0(0.9),8.4(1.0),6.8(0.9),11.1(1.3),10.4(1.3),8.8(1.2),10.5(1.2),9.6(1.4),10.1(1.4)
경북,상주시,4.6(0.7),6.1(0.7),8.2(1.0),7.0(0.8),5.3(0.6),6.6(0.9),5.6(0.7),7.2(0.8),6.8(0.9),8.2(1.1),6.3(0.7),6.3(0.9),7.6(1.2),9.4(1.1),6.5(0.9),10.3(1.5),9.6(1.1)
경북,성주군,4.1(0.5),7.2(0.9),5.7(0.9),6.3(0.7),5.7(0.9),6.1(0.8),7.0(0.8),8.2(0.9),6.9(0.7),7.4(0.8),6.7(1.0),8.9(1.2),8.9(1.2),9.6(1.5),9.3(1.0),10.9(1.2),9.5(1.3)
경북,안동시,4.8(0.7),7.9(0.8),8.2(0.9),8.2(0.9),8.1(0.8),7.0(0.7),8.9(0.9),8.6(0.9),7.5(0.9),7.5(0.8),7.6(0.8),8.5(1.1),7.1(0.9),8.8(0.7),8.5(0.8),10.9(1.0),9.7(1.2)
경북,영덕군,6.5(0.9),6.4(0.9),7.3(0.8),6.7(0.8),6.7(0.9),9.1(1.1),6.1(0.8),6.6(0.8),7.2(0.9),7.1(1.0),6.3(0.8),7.0(0.8),10.2(1.5),10.1(1.4),9.5(1.4),9.6(1.2),10.0(1.5)
경북,영양군,5.5(0.7),5.9(0.7),7.1(1.0),6.6(0.8),5.2(0.7),7.0(0.8),6.8(0.8),6.8(0.8),6.9(0.8),6.7(0.7),5.6(0.7),6.4(0.7),5.5(0.7),8.6(1.5),8.7(1.6),9.7(1.5),8.5(1.2)
경북,영주시,6.2(0.8),6.8(0.8),7.3(0.8),7.9(0.9),7.7(0.8),7.4(0.7),6.9(0.8),7.1(0.8),9.1(1.2),9.3(1.2),9.0(1.0),8.3(0.8),8.4(1.0),9.2(1.1),10.6(1.1),8.1(0.9),9.9(1.1)
경북,영천시,6.9(0.9),6.9(0.8),4.8(0.6),6.7(0.8),8.3(0.9),7.7(0.8),6.8(0.7),7.8(1.0),9.2(1.0),9.4(1.0),10.1(1.2),8.7(1.0),8.7(0.9),8.7(0.9),9.6(1.0),9.1(0.9),10.9(1.4)
경북,예천군,5.1(0.8),6.0(0.8),6.1(0.8),7.8(1.0),5.5(0.9),8.0(1.1),6.6(0.9),6.5(0.9),8.9(1.1),7.7(1.0),6.0(0.7),7.4(0.8),9.2(1.1),8.7(0.9),6.2(0.7),9.5(1.1),7.6(1.0)
경북,울릉군,3.3(0.7)*,6.0(0.8),6.5(0.8),5.7(0.7),6.2(0.7),7.6(1.1),7.4(0.8),7.7(0.8),8.8(1.0),7.6(1.0),8.5(1.2),5.8(0.7),5.9(0.9),8.1(0.8),8.0(0.8),6.9(0.9),7.7(1.2)
경북,울진군,3.7(0.6),5.2(0.7),5.6(0.7),8.1(1.0),7.1(0.8),6.6(0.9),6.3(0.8),8.2(1.0),6.7(0.8),6.7(0.9),9.1(1.3),7.8(1.0),7.3(0.8),7.9(1.0),7.9(1.0),8.8(1.3),10.0(1.1)
경북,의성군,7.7(0.9),6.7(0.8),8.7(1.1),5.9(0.9),8.8(1.1),6.6(1.0),7.2(0.9),8.3(1.5),9.2(1.2),7.0(1.0),10.0(1.5),9.0(2.2),8.5(0.7),10.3(1.5),12.6(2.2),10.1(1.1),9.6(0.9)
경북,청도군,5.0(0.7),6.6(0.9),6.5(0.8),8.6(1.1),9.6(1.4),6.4(1.2),7.8(1.0),6.7(1.0),8.4(1.3),12.6(1.9),6.9(1.0),8.6(1.0),11.2(1.7),7.6(1.0),11.9(1.5),9.7(1.0),11.1(1.8)
경북,청송군,5.5(0.7),6.7(0.8),6.6(0.8),6.2(0.8),6.5(0.9),6.2(0.7),7.5(1.0),6.0(1.0),6.2(0.8),7.5(1.0),8.4(1.0),8.3(1.1),8.3(1.0),8.0(1.0),8.6(0.9),9.6(1.3),9.7(1.2)
경북,칠곡군,7.3(0.9),6.0(0.8),7.7(0.9),6.5(0.8),7.1(0.9),7.2(0.9),6.8(0.9),9.3(1.0),7.8(0.9),9.2(0.9),8.9(1.0),7.4(0.8),8.3(0.9),9.3(1.0),10.3(1.1),11.1(1.3),9.7(1.1)
경북,포항시,5.6(0.5),5.5(0.5),6.0(0.5),6.0(0.5),6.6(0.6),6.1(0.5),6.9(0.5),7.3(0.5),7.0(0.5),7.4(0.6),8.0(0.6),7.1(0.6),8.1(0.7),9.1(0.7),8.4(0.6),9.9(0.8),8.0(0.6)
경북,포항시 남구,6.3(0.8),5.9(0.8),6.4(0.7),5.8(0.8),6.8(0.9),7.1(0.8),7.2(0.7),6.8(0.7),7.2(0.8),8.0(0.8),8.9(1.0),7.9(0.9),8.8(0.9),9.1(0.9),8.9(0.9),9.9(1.1),8.0(0.8)
경북,포항시 북구,4.8(0.7),5.3(0.6),5.6(0.8),6.3(0.7),6.3(0.7),5.1(0.7),6.6(0.8),7.6(0.8),6.8(0.7),6.9(0.8),7.2(0.8),6.5(0.8),7.7(1.0),9.1(1.1),8.0(0.9),10.0(1.1),7.9(0.8)
경남,거제시,4.4(0.7),5.6(0.8),6.2(0.8),5.4(0.7),5.5(0.8),5.1(0.7),5.2(0.9),6.7(0.9),7.4(0.8),5.4(0.8),6.3(0.8),6.5(0.8),6.6(0.8),7.9(0.8),8.8(0.8),7.7(0.9),7.2(0.9)
경남,거창군,6.9(1.0),4.5(0.7),5.0(0.7),6.2(0.9),5.3(0.7),5.6(0.7),7.7(0.9),6.5(0.7),6.1(0.7),7.7(1.0),5.4(0.8),7.4(1.0),7.2(0.8),7.5(1.1),9.3(1.1),7.1(0.9),8.1(1.1)
경남,고성군,5.9(0.7),5.5(0.8),4.6(0.6),6.1(0.8),7.9(1.0),6.2(0.8),7.2(0.9),7.8(0.9),8.3(0.9),8.7(1.2),6.8(0.8),8.1(1.1),8.3(1.0),7.4(1.0),9.4(1.2),8.9(0.9),8.3(0.9)
경남,김해시,6.8(0.9),7.4(1.0),7.3(1.0),7.0(0.9),5.9(0.8),7.8(0.9),6.7(0.9),8.0(0.9),7.6(0.8),7.4(0.8),8.4(0.9),7.9(0.9),9.5(1.0),10.2(1.0),9.6(0.9),9.9(1.0),9.1(0.9)
경남,남해군,4.9(0.7),7.2(1.0),7.3(0.9),6.6(0.9),10.3(1.3),8.8(1.1),5.9(0.7),5.2(0.6),7.1(1.0),9.5(0.9),8.5(0.9),9.0(1.1),7.3(0.7),9.2(1.1),10.0(1.5),7.6(0.9),10.9(1.6)
경남,창원시,6.0(0.5),5.9(0.5),6.9(0.5),6.6(0.5),5.0(0.4),6.8(0.4),6.6(0.5),6.0(0.4),6.6(0.5),7.4(0.5),7.3(0.5),7.3(0.4),7.2(0.5),7.0(0.4),7.2(0.4),7.6(0.5),7.3(0.4)
경남,창원시 마산,6.1(0.7),5.8(0.6),7.2(0.6),6.8(0.6),4.8(0.4),6.4(0.6),7.0(0.8),6.0(0.6),6.7(0.7),8.0(0.9),6.6(0.6),7.7(0.7),7.9(0.8),8.1(0.8),9.9(0.8),7.8(0.8),6.9(0.6)
경남,창원시 진해,5.1(0.7),8.3(1.1),6.1(0.8),6.6(0.9),5.8(0.7),6.3(0.8),7.3(0.8),7.0(0.8),6.9(0.8),7.8(0.8),8.7(0.9),8.1(0.8),6.5(0.7),7.5(0.8),7.4(0.8),8.1(0.8),10.8(1.1)
경남,창원시 창원,5.9(1.0),5.5(0.9),7.1(1.0),6.2(0.9),4.3(0.7),7.1(0.9),5.7(0.7),5.4(0.8),6.4(0.9),6.7(0.8),7.6(0.9),6.7(0.8),6.8(0.8),5.9(0.7),4.7(0.5),7.3(0.9),6.2(0.7)
경남,밀양시,6.9(0.8),5.7(0.7),5.9(0.8),5.3(0.6),7.0(0.8),6.5(0.7),7.3(0.8),7.4(0.8),7.7(0.8),7.2(0.8),6.8(1.0),8.2(1.1),8.4(1.0),9.0(1.1),7.9(1.0),7.4(0.9),9.6(1.2)
경남,사천시,6.3(0.8),6.6(0.8),5.3(0.6),6.7(0.9),5.8(0.7),5.8(0.7),6.7(0.8),7.2(0.7),6.4(0.7),9.1(1.0),6.0(0.7),7.2(0.9),7.0(0.8),7.1(0.8),9.0(1.1),8.3(0.9),10.0(1.1)
경남,산청군,4.9(0.7),5.3(0.7),5.0(0.7),5.2(0.8),6.7(1.2),8.0(1.2),7.1(0.9),7.3(1.0),6.8(0.8),8.9(1.4),6.5(0.8),8.0(1.3),7.9(1.1),9.1(1.2),7.5(1.2),7.2(0.9),6.9(0.9)
경남,양산시,6.2(0.7),7.3(0.9),7.9(0.9),8.3(0.9),4.8(0.7),6.4(0.8),7.1(0.9),6.8(0.8),7.9(0.9),8.0(0.9),7.6(0.8),7.6(0.9),7.5(0.8),8.2(0.9),9.0(0.9),8.0(0.8),9.0(1.0)
경남,의령군,4.7(0.8),5.1(0.7),5.5(0.7),6.7(0.9),6.3(0.7),7.0(1.1),7.0(0.9),8.2(1.2),7.5(0.8),9.0(1.0),7.0(0.8),8.3(0.8),7.9(1.4),9.5(1.1),8.7(0.9),9.0(1.2),9.6(1.1)
경남,진주시,5.0(0.6),6.1(0.8),8.5(0.8),6.7(0.8),5.7(0.6),5.9(0.7),8.1(0.9),6.0(0.7),6.3(0.7),7.7(0.8),7.3(0.8),7.5(0.8),6.2(0.6),6.7(0.7),6.3(0.8),7.1(0.7),7.6(0.7)
경남,창녕군,7.0(0.9),5.0(0.7),6.1(0.7),7.0(0.9),6.1(0.8),7.2(0.8),6.3(0.7),7.7(1.0),7.6(0.9),8.4(0.9),8.2(0.8),9.0(0.9),7.4(0.9),9.3(1.0),9.7(1.1),10.9(1.2),9.7(1.4)
경남,통영시,6.0(0.7),6.6(0.8),8.6(0.9),6.1(0.9),6.9(0.8),7.0(0.8),6.5(0.8),7.7(1.0),6.0(0.7),7.5(0.8),6.9(0.7),6.9(0.7),7.5(0.8),7.5(0.7),9.1(1.2),8.3(0.9),11.8(1.5)
경남,하동군,5.3(0.7),7.2(0.9),6.6(1.0),6.9(0.9),6.8(0.9),6.0(0.8),6.5(0.8),7.2(1.0),7.6(0.8),7.0(0.8),9.0(0.9),7.6(1.0),8.1(1.0),9.8(1.3),7.6(0.8),10.1(1.5),9.3(1.5)
경남,함안군,6.8(0.7),6.3(0.7),6.3(0.7),4.1(0.6),6.7(0.8),6.5(0.8),6.8(0.8),8.1(1.0),8.3(0.9),8.5(0.9),10.5(1.1),6.4(0.7),9.0(1.0),9.5(1.2),8.3(0.8),10.8(1.4),9.0(1.2)
경남,함양군,5.2(0.8),4.6(0.7),6.2(0.8),5.6(0.8),5.3(0.8),8.0(1.3),6.8(1.0),6.0(0.7),7.3(1.0),7.4(1.0),7.6(1.0),7.4(0.9),9.1(1.4),9.2(1.3),10.5(1.4),9.9(1.4),7.0(0.8)
경남,합천군,5.1(0.8),4.4(0.7),5.7(0.8),5.5(0.8),5.9(1.1),6.5(1.1),7.1(0.8),5.6(0.8),7.4(1.0),5.3(0.6),7.8(1.2),7.5(0.9),7.9(1.3),11.1(1.9),9.9(1.9),8.9(1.1),10.6(1.5)
제주,서귀포시,4.5(0.5),6.0(0.5),6.1(0.5),5.9(0.5),7.1(0.6),6.6(0.5),6.6(0.6),7.0(0.5),6.8(0.5),8.0(0.6),5.5(0.5),7.0(0.6),7.8(0.6),7.4(0.6),9.0(0.6),6.7(0.5),7.8(0.5)
제주,서귀포시 서귀포,5.9(0.8),6.2(0.7),7.1(0.8),7.2(0.8),7.7(0.9),6.7(0.8),7.1(0.9),6.6(0.8),6.8(0.9),7.6(0.9),6.4(0.8),6.5(0.9),8.1(0.9),6.9(0.9),9.2(1.0),6.1(0.7),7.1(0.8)
제주,서귀포시 동부,4.0(0.8),6.5(0.9),5.5(0.7),4.3(0.6),6.7(0.8),6.8(0.8),6.3(0.9),7.9(0.9),7.2(1.0),8.5(1.1),4.8(0.7),8.8(1.2),8.1(0.9),8.0(1.1),8.0(0.9),7.2(0.9),10.2(1.1)
제주,서귀포시 서부,1.8(0.4),4.4(0.7),4.7(0.7),4.9(0.7),6.6(1.0),5.7(0.7),5.9(0.8),7.0(0.8),6.4(0.8),8.6(1.0),4.1(0.6),5.9(0.8),6.6(0.7),8.0(0.9),10.0(1.2),7.8(1.1),6.9(0.8)
제주,제주시,4.4(0.6),6.3(0.6),5.3(0.5),6.0(0.6),5.9(0.5),6.1(0.6),7.1(0.7),7.2(0.7),6.4(0.7),5.6(0.6),6.1(0.7),5.2(0.5),6.5(0.6),7.2(0.7),7.7(0.7),6.2(0.6),7.4(0.7)
제주,제주시 제주,4.7(0.8),6.8(0.8),5.4(0.7),6.1(0.8),6.3(0.7),6.2(0.8),7.3(0.9),7.1(0.8),6.6(0.9),4.8(0.8),6.1(0.9),4.9(0.7),6.5(0.8),7.7(0.9),7.8(0.9),5.3(0.7),6.9(0.9)
제주,제주시 동부,5.4(1.1),5.8(0.8),4.7(0.7),4.2(0.6),4.9(0.7),5.8(0.8)*,6.3(0.8),7.9(1.0),7.3(1.0),7.5(1.0),5.8(0.7),6.1(0.8),6.7(0.8),6.2(0.8),8.0(1.0),8.6(1.1),7.5(0.9)
제주,제주시 서부,3.0(0.8),5.2(0.7),5.5(0.7),7.0(1.0),5.5(0.7),6.1(0.9),7.1(0.7),7.8(1.0),6.0(0.7),8.2(1.0),5.8(0.7),6.2(0.8),5.8(0.7),6.7(0.9),7.6(0.9),9.2(1.2),9.7(1.0)
